Incident Type,Council District,Mental Health Flag,Priority Level,Response Datetime,Response Year,Response Month,Response Day of Week,Response Hour,First Unit Arrived Datetime,Call Closed Datetime,Sector,Initial Problem Description,Initial Problem Category,Number of Units Arrived,Unit Time on Scene,Response Time,Officer Injured/Killed Count,Subject Injured/Killed Count,Other Injured/Killed Count
Dispatched Incident,0,Not Mental Health Incident,Priority 3,2014-03-28T23:19:12Z,2014,Mar,Fri,23,2014-03-28T23:27:13Z,2014-03-28T23:30:47Z,Frank,Obvious Threat-Etd,Other,1,214,499,0,0,0
Dispatched Incident,7,Mental Health Incident,Priority 2,2021-05-26T06:11:40Z,2021,May,Wed,6,2021-05-26T06:40:17Z,2021-05-26T07:50:55Z,Ida,Suspicious Person,Suspicious Things,2,6265,1825,0,0,0
Dispatched Incident,4,Not Mental Health Incident,Priority 2,2014-12-24T09:19:42Z,2014,Dec,Wed,9,2014-12-24T09:29:52Z,2014-12-24T10:37:06Z,Ida,Crash Service,Crashes,2,5534,640,0,0,0
Dispatched Incident,7,Not Mental Health Incident,Priority 2,2016-05-21T12:21:01Z,2016,May,Sat,12,2016-05-21T12:23:37Z,2016-05-21T12:32:03Z,Ida,Alarm Burglar,Alarms,1,506,174,0,0,0
Dispatched Incident,5,Not Mental Health Incident,Priority 2,2015-08-28T13:03:51Z,2015,Aug,Fri,13,2015-08-28T13:07:32Z,2015-08-28T13:28:19Z,Frank,Dwi/Reckless Driving Info,DUI/DWI,1,1247,305,0,0,0
Dispatched Incident,4,Not Mental Health Incident,Priority 2,2016-11-20T20:31:11Z,2016,Nov,Sun,20,2016-11-20T21:04:58Z,2016-11-20T22:08:04Z,Ida,Assist Non Emergency,Assistance,2,5210,2087,0,0,0
Dispatched Incident,2,Not Mental Health Incident,Priority 3,2015-08-07T19:45:03Z,2015,Aug,Fri,19,2015-08-07T19:57:00Z,2015-08-07T20:13:09Z,Frank,Teleserve Refusal,Other,2,1863,894,0,0,0
Dispatched Incident,1,Not Mental Health Incident,Priority 2,2018-03-28T13:04:06Z,2018,Mar,Wed,13,2018-03-28T13:15:09Z,2018-03-28T13:37:03Z,Edward,Alarm Burglar,Alarms,1,1314,671,0,0,0
Dispatched Incident,2,Not Mental Health Incident,Priority 2,2019-07-14T19:06:59Z,2019,Jul,Sun,19,2019-07-14T19:17:50Z,2019-07-14T19:26:23Z,Frank,Burglary Vehicle,Theft,2,698,689,0,0,0
Dispatched Incident,4,Mental Health Incident,Priority 2,2023-09-23T09:46:29Z,2023,Sep,Sat,9,2023-09-23T09:50:20Z,2023-09-23T10:34:15Z,Ida,Trespass Urgent,Trespassing,2,5213,264,0,0,0
Dispatched Incident,7,Not Mental Health Incident,Priority 2,2021-08-10T15:44:36Z,2021,Aug,Tue,15,2021-08-10T16:32:41Z,2021-08-10T18:07:18Z,Adam,Suspicious Person,Suspicious Things,2,6641,2939,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 0,2024-10-17T00:16:52Z,2024,Oct,Thu,0,2024-10-17T00:27:39Z,2024-10-17T02:28:11Z,Henry,Disturbance Other,Disturbance,2,8102,715,0,0,0
Dispatched Incident,9,Not Mental Health Incident,Priority 2,2024-06-19T18:00:58Z,2024,Jun,Wed,18,2024-06-19T18:01:25Z,2024-06-19T19:09:54Z,Ida,Trespass Urgent,Trespassing,1,4109,222,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 2,2016-02-22T16:09:24Z,2016,Feb,Mon,16,2016-02-22T16:15:20Z,2016-02-22T16:22:52Z,David,Suspicious Person,Suspicious Things,3,1035,380,0,0,0
Dispatched Incident,2,Not Mental Health Incident,Priority 2,2022-05-31T14:51:05Z,2022,May,Tue,14,2022-05-31T15:07:24Z,2022-05-31T17:07:17Z,Frank,Trespass Urgent,Trespassing,2,10440,1023,0,0,0
Dispatched Incident,0,Not Mental Health Incident,Priority 2,2014-03-05T03:24:34Z,2014,Mar,Wed,3,2014-03-05T03:30:58Z,2014-03-05T04:07:54Z,Adam,Disturbance Other,Disturbance,5,8204,532,0,0,0
Dispatched Incident,5,Not Mental Health Incident,Priority 2,2018-08-26T18:25:57Z,2018,Aug,Sun,18,2018-08-26T18:38:26Z,2018-08-26T18:48:10Z,Frank,Alarm Burglar,Alarms,2,1154,787,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 1,2023-06-18T14:07:21Z,2023,Jun,Sun,14,2023-06-18T14:31:24Z,2023-06-18T14:42:46Z,Charlie,Trespass Urgent,Trespassing,2,1231,425,0,0,0
Dispatched Incident,7,Not Mental Health Incident,Priority 2,2024-12-12T01:00:43Z,2024,Dec,Thu,1,2024-12-12T01:28:05Z,2024-12-12T03:37:06Z,Ida,Suspicious Person,Suspicious Things,2,15461,1715,0,0,0
Dispatched Incident,4,Not Mental Health Incident,Priority 3,2015-10-24T10:15:27Z,2015,Oct,Sat,10,2015-10-24T10:34:41Z,2015-10-24T11:12:14Z,Edward,Doc / C.o. Violation,Disorderly Conduct,1,2253,1277,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 3,2021-06-03T03:46:37Z,2021,Jun,Thu,3,2021-06-03T04:32:59Z,2021-06-03T06:29:20Z,Henry,Check Welfare Service,Welfare Check,2,10483,2950,0,0,0
Dispatched Incident,6,Not Mental Health Incident,Priority 1,2024-05-21T01:51:28Z,2024,May,Tue,1,2024-05-21T01:59:05Z,2024-05-21T09:01:28Z,Adam,Check Welfare Urgent,Welfare Check,10,137247,666,0,0,0
Dispatched Incident,10,Not Mental Health Incident,Priority 2,2017-10-17T20:48:01Z,2017,Oct,Tue,20,2017-10-17T20:53:59Z,2017-10-17T20:59:55Z,Adam,Alarm Burglar,Alarms,1,356,459,0,0,0
Dispatched Incident,0,Not Mental Health Incident,Priority 1,2014-02-26T09:03:29Z,2014,Feb,Wed,9,2014-02-26T09:10:53Z,2014-02-26T09:53:50Z,Charlie,Check Welfare Urgent,Welfare Check,3,2190,565,0,0,0
Dispatched Incident,1,Not Mental Health Incident,Priority 3,2021-01-17T16:03:42Z,2021,Jan,Sun,16,2021-01-17T18:12:17Z,2021-01-17T18:12:38Z,Edward,Doc / C.o. Violation,Disorderly Conduct,1,21,7782,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 2,2019-03-09T04:21:43Z,2019,Mar,Sat,4,2019-03-09T04:27:48Z,2019-03-09T04:45:20Z,Henry,Suspicious Person,Suspicious Things,1,1052,398,0,0,0
Dispatched Incident,7,Not Mental Health Incident,Priority 3,2018-02-05T09:52:10Z,2018,Feb,Mon,9,2018-02-05T09:52:11Z,2018-02-05T10:25:05Z,Ida,Traffic Stop,Traffic Stop/Hazard,1,1974,1,0,0,0
Dispatched Incident,1,Not Mental Health Incident,Priority 2,2017-02-10T13:24:42Z,2017,Feb,Fri,13,2017-02-10T13:35:24Z,2017-02-10T14:00:48Z,Ida,Traffic Hazard,Traffic Stop/Hazard,2,2405,750,0,0,0
Dispatched Incident,8,Not Mental Health Incident,Priority 1,2019-06-26T15:57:23Z,2019,Jun,Wed,15,2019-06-26T16:09:02Z,2019-06-26T16:22:01Z,David,Disturbance Hs,Disturbance,1,779,723,0,0,0
Dispatched Incident,4,Not Mental Health Incident,Priority 1,2019-10-01T09:33:57Z,2019,Oct,Tue,9,2019-10-01T09:42:01Z,2019-10-01T11:00:45Z,Edward,Nature Unknown Urgent,Other,3,10303,595,0,0,0
Dispatched Incident,1,Not Mental Health Incident,Priority 3,2018-02-19T15:31:06Z,2018,Feb,Mon,15,2018-02-19T17:25:45Z,2018-02-19T17:51:03Z,Ida,Check Welfare Service,Welfare Check,2,2957,6940,0,0,0
Dispatched Incident,0,Not Mental Health Incident,Priority 1,2014-05-18T04:32:09Z,2014,May,Sun,4,2014-05-18T04:43:33Z,2014-05-18T05:53:51Z,Henry,Shots Fired,Shoot/Stab,3,11352,728,0,0,0
Dispatched Incident,9,Not Mental Health Incident,Priority 2,2017-11-02T03:23:26Z,2017,Nov,Thu,3,2017-11-02T03:28:55Z,2017-11-02T03:35:08Z,George,Alarm Burglar,Alarms,1,373,342,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 1,2021-05-28T09:53:53Z,2021,May,Fri,9,2021-05-28T10:39:37Z,2021-05-28T12:00:18Z,Henry,Check Welfare Urgent,Welfare Check,1,4841,2909,0,0,0
Dispatched Incident,9,Mental Health Incident,Priority 3,2021-07-26T00:34:52Z,2021,Jul,Mon,0,2021-07-26T01:15:43Z,2021-07-26T01:49:29Z,Baker,Check Welfare Service,Welfare Check,3,4305,2518,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 3,2019-10-07T07:38:11Z,2019,Oct,Mon,7,2019-10-07T07:50:08Z,2019-10-07T08:01:19Z,Henry,Crash Urgent,Crashes,1,318,745,0,0,0
Dispatched Incident,7,Not Mental Health Incident,Priority 2,2015-12-29T21:58:04Z,2015,Dec,Tue,21,2015-12-29T21:59:48Z,2015-12-29T22:30:03Z,Baker,Alarm Burglar,Alarms,2,3028,150,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 0,2023-07-23T10:10:35Z,2023,Jul,Sun,10,2023-07-23T10:19:37Z,2023-07-23T10:30:00Z,David,Traffic Hazard Hs,Traffic Stop/Hazard,1,623,567,0,0,0
Dispatched Incident,6,Not Mental Health Incident,Priority 0,2021-10-04T12:25:22Z,2021,Oct,Mon,12,2021-10-04T13:16:05Z,2021-10-04T14:56:04Z,Adam,Missing Hs,Missing Persons/Kidnapping,1,5999,3310,0,0,0
Dispatched Incident,0,Not Mental Health Incident,Priority 2,2014-05-23T03:37:49Z,2014,May,Fri,3,2014-05-23T03:40:31Z,2014-05-23T03:47:54Z,George,Disturbance Other,Disturbance,2,758,215,0,0,0
Dispatched Incident,1,Not Mental Health Incident,Priority 1,2024-12-31T03:18:04Z,2024,Dec,Tue,3,2024-12-31T03:32:15Z,2024-12-31T03:36:34Z,Edward,Shots Fired,Shoot/Stab,1,259,871,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 1,2015-11-14T03:01:45Z,2015,Nov,Sat,3,2015-11-14T03:09:36Z,2015-11-14T03:27:22Z,George,Check Welfare Urgent,Welfare Check,2,1932,517,0,0,0
Dispatched Incident,4,Not Mental Health Incident,Priority 2,2016-03-07T15:57:23Z,2016,Mar,Mon,15,2016-03-07T16:08:53Z,2016-03-07T16:17:42Z,Edward,Nature Unknown Urgent,Other,2,1027,753,0,0,0
Dispatched Incident,4,Not Mental Health Incident,Priority 1,2023-02-19T20:47:04Z,2023,Feb,Sun,20,2023-02-19T21:08:11Z,2023-02-19T21:08:18Z,Edward,Shots Fired,Shoot/Stab,1,7,1311,0,0,0
Dispatched Incident,7,Not Mental Health Incident,Priority 2,2019-02-22T09:49:45Z,2019,Feb,Fri,9,2019-02-22T09:58:45Z,2019-02-22T10:11:11Z,Baker,Traffic Hazard,Traffic Stop/Hazard,1,746,648,0,0,0
Dispatched Incident,7,Not Mental Health Incident,Priority 1,2017-11-27T00:37:18Z,2017,Nov,Mon,0,2017-11-27T00:45:16Z,2017-11-27T01:32:00Z,Ida,Disturbance Other,Disturbance,2,3618,523,0,0,0
Dispatched Incident,7,Not Mental Health Incident,Priority 1,2018-01-16T17:17:57Z,2018,Jan,Tue,17,2018-01-16T17:22:01Z,2018-01-16T18:10:44Z,Ida,Check Welfare Urgent,Welfare Check,1,2923,276,0,0,0
Dispatched Incident,2,Not Mental Health Incident,Priority 2,2018-05-12T17:43:58Z,2018,May,Sat,17,2018-05-12T17:55:31Z,2018-05-12T18:35:26Z,Henry,Alarm Burglar,Alarms,2,4735,734,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 3,2023-04-17T04:29:13Z,2023,Apr,Mon,4,2023-04-17T06:10:10Z,2023-04-17T06:28:21Z,David,Nature Unknown Urgent,Other,1,1091,6412,0,0,0
Dispatched Incident,4,Not Mental Health Incident,Priority 2,2022-06-08T01:40:51Z,2022,Jun,Wed,1,2022-06-08T02:26:27Z,2022-06-08T03:16:51Z,Edward,Suspicious Unknown,Suspicious Things,1,3024,2751,0,0,0
Dispatched Incident,4,Not Mental Health Incident,Priority 3,2017-07-14T18:14:07Z,2017,Jul,Fri,18,2017-07-14T19:28:36Z,2017-07-14T19:36:39Z,Edward,Service,Other,1,483,4737,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 3,2018-12-17T16:26:49Z,2018,Dec,Mon,16,2018-12-17T21:40:17Z,2018-12-17T21:49:55Z,Henry,Check Welfare Service,Welfare Check,1,578,18888,0,0,0
Dispatched Incident,8,Not Mental Health Incident,Priority 3,2017-10-09T21:09:02Z,2017,Oct,Mon,21,2017-10-09T21:09:04Z,2017-10-09T21:33:55Z,David,Checking Area,Administrative,1,1491,2,0,0,0
Dispatched Incident,2,Not Mental Health Incident,Priority 1,2022-09-29T18:18:19Z,2022,Sep,Thu,18,2022-09-29T18:23:16Z,2022-09-29T18:28:02Z,Airport,Airport Assist,Assistance,2,448,297,0,0,0
Dispatched Incident,6,Mental Health Incident,Priority 1,2015-10-19T18:50:20Z,2015,Oct,Mon,18,2015-10-19T18:59:10Z,2015-10-19T21:23:11Z,Adam,Check Welfare Urgent,Welfare Check,4,12966,603,0,0,0
Dispatched Incident,0,Not Mental Health Incident,Priority 2,2014-02-21T18:30:32Z,2014,Feb,Fri,18,2014-02-21T18:42:16Z,2014-02-21T18:51:19Z,Henry,Disturbance Other,Disturbance,3,1353,717,0,0,0
Dispatched Incident,7,Mental Health Incident,Priority 0,2024-08-19T23:56:36Z,2024,Aug,Mon,23,2024-08-20T00:15:13Z,2024-08-20T01:47:49Z,Edward,Disturbance Service,Disturbance,3,13896,758,0,0,0
Dispatched Incident,9,Not Mental Health Incident,Priority 2,2021-12-21T16:09:27Z,2021,Dec,Tue,16,2021-12-21T16:14:29Z,2021-12-21T16:31:12Z,George,Disturbance Other,Disturbance,3,1920,386,0,0,0
Dispatched Incident,1,Not Mental Health Incident,Priority 1,2015-08-21T19:56:24Z,2015,Aug,Fri,19,2015-08-21T20:06:27Z,2015-08-21T20:21:16Z,Charlie,Disturbance Urgent,Disturbance,2,1578,616,0,0,0
Dispatched Incident,2,Mental Health Incident,Priority 2,2020-03-31T18:05:36Z,2020,Mar,Tue,18,2020-03-31T18:25:03Z,2020-03-31T19:01:45Z,Henry,Disturbance Other,Disturbance,2,3167,1209,0,0,0
Dispatched Incident,0,Not Mental Health Incident,Priority 1,2014-05-29T16:19:40Z,2014,May,Thu,16,2014-05-29T16:27:31Z,2014-05-29T16:31:07Z,Ida,Disturbance Urgent,Disturbance,1,216,497,0,0,0
Dispatched Incident,9,Not Mental Health Incident,Priority 2,2018-07-26T14:12:22Z,2018,Jul,Thu,14,2018-07-26T14:14:04Z,2018-07-26T15:12:02Z,George,Assist Non Emergency,Assistance,2,5534,149,0,0,0
Dispatched Incident,9,Not Mental Health Incident,Priority 1,2018-06-03T19:57:54Z,2018,Jun,Sun,19,2018-06-03T20:06:01Z,2018-06-03T21:24:29Z,George,Disturbance Urgent,Disturbance,1,4708,603,0,0,0
Dispatched Incident,1,Not Mental Health Incident,Priority 2,2024-02-15T11:57:28Z,2024,Feb,Thu,11,2024-02-15T12:58:06Z,2024-02-15T13:07:47Z,Charlie,Traffic Hazard,Traffic Stop/Hazard,2,1051,3684,0,0,0
Dispatched Incident,6,Not Mental Health Incident,Priority 1,2020-04-10T21:39:02Z,2020,Apr,Fri,21,2020-04-10T21:44:34Z,2020-04-10T22:02:27Z,Adam,Burglary Urgent,Burglary,3,1710,401,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 2,2020-04-17T12:35:56Z,2020,Apr,Fri,12,2020-04-17T12:41:32Z,2020-04-17T15:11:16Z,Henry,Disturbance Other,Disturbance,3,13159,377,0,0,0
Dispatched Incident,5,Not Mental Health Incident,Priority 1,2014-09-22T16:49:18Z,2014,Sep,Mon,16,2014-09-22T17:08:34Z,2014-09-22T17:49:59Z,Frank,Check Welfare Urgent,Welfare Check,2,3436,1259,0,0,0
Dispatched Incident,7,Not Mental Health Incident,Priority 1,2022-05-25T07:54:34Z,2022,May,Wed,7,2022-05-25T08:11:20Z,2022-05-25T09:46:42Z,Edward,Burglary Urgent,Burglary,2,7540,1096,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 3,2023-06-25T02:39:24Z,2023,Jun,Sun,2,2023-06-25T07:05:01Z,2023-06-25T08:53:31Z,Henry,Suspicious Vehicle,Suspicious Things,2,12987,16120,0,0,0
Dispatched Incident,10,Not Mental Health Incident,Priority 0,2015-11-25T13:47:28Z,2015,Nov,Wed,13,2015-11-25T13:58:48Z,2015-11-25T18:28:05Z,Baker,Disturbance Hs,Disturbance,4,29836,765,0,0,0
Dispatched Incident,0,Not Mental Health Incident,Priority 2,2014-06-07T05:17:59Z,2014,Jun,Sat,5,2014-06-07T05:31:01Z,2014-06-07T05:58:23Z,David,Traffic Hazard,Traffic Stop/Hazard,1,1642,1021,0,0,0
Dispatched Incident,4,Not Mental Health Incident,Priority 0,2024-05-14T01:29:53Z,2024,May,Tue,1,2024-05-14T01:31:02Z,2024-05-14T02:21:35Z,Edward,Burglary Hs,Burglary,3,5855,107,0,0,0
Dispatched Incident,5,Not Mental Health Incident,Priority 2,2016-12-19T17:42:13Z,2016,Dec,Mon,17,2016-12-19T17:55:04Z,2016-12-19T18:25:33Z,Frank,Dwi/Reckless Driving Info,DUI/DWI,2,3252,843,0,0,0
Dispatched Incident,1,Not Mental Health Incident,Priority 2,2014-09-11T08:29:47Z,2014,Sep,Thu,8,2014-09-11T08:40:18Z,2014-09-11T09:08:27Z,Ida,Suspicious Package,Suspicious Things,2,3339,669,0,0,0
Dispatched Incident,3,Mental Health Incident,Priority 3,2022-08-25T14:38:33Z,2022,Aug,Thu,14,2022-08-25T15:24:01Z,2022-08-25T15:30:58Z,Charlie,Check Welfare Service,Welfare Check,1,417,2771,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 0,2016-10-17T19:13:07Z,2016,Oct,Mon,19,2016-10-17T19:17:23Z,2016-10-17T19:20:10Z,Henry,Disturbance Hs,Disturbance,3,266,293,0,0,0
Dispatched Incident,8,Mental Health Incident,Priority 3,2021-09-22T00:37:54Z,2021,Sep,Wed,0,2021-09-22T02:45:33Z,2021-09-22T02:57:54Z,David,Check Welfare Service,Welfare Check,2,1453,7686,0,0,0
Dispatched Incident,4,Not Mental Health Incident,Priority 0,2020-12-17T08:44:44Z,2020,Dec,Thu,8,2020-12-17T09:06:26Z,2020-12-17T09:41:56Z,Ida,Traffic Hazard Hs,Traffic Stop/Hazard,1,2130,1350,0,0,0
Dispatched Incident,9,Not Mental Health Incident,Priority 1,2018-09-07T22:49:34Z,2018,Sep,Fri,22,2018-09-07T22:52:57Z,2018-09-07T22:55:43Z,Baker,Nature Unknown Urgent,Other,2,287,241,0,0,0
Dispatched Incident,0,Not Mental Health Incident,Priority 2,2014-06-17T19:49:45Z,2014,Jun,Tue,19,2014-06-17T20:00:56Z,2014-06-17T21:56:02Z,Adam,Theft,Theft,2,11482,720,0,0,0
Dispatched Incident,10,Not Mental Health Incident,Priority 0,2021-09-04T01:31:14Z,2021,Sep,Sat,1,2021-09-04T01:37:31Z,2021-09-04T05:28:59Z,Baker,Disturbance Hs,Disturbance,2,22891,440,0,0,0
Dispatched Incident,2,Not Mental Health Incident,Priority 2,2022-07-13T13:57:11Z,2022,Jul,Wed,13,2022-07-13T14:58:14Z,2022-07-13T15:10:23Z,Frank,Trespass Urgent,Trespassing,1,729,3688,0,0,0
Dispatched Incident,6,Not Mental Health Incident,Priority 3,2017-07-21T07:48:39Z,2017,Jul,Fri,7,2017-07-21T08:00:03Z,2017-07-21T08:17:30Z,Adam,Doc / C.o. Violation,Disorderly Conduct,1,1047,691,0,0,0
Dispatched Incident,2,Not Mental Health Incident,Priority 2,2020-05-03T10:35:54Z,2020,May,Sun,10,2020-05-03T10:40:21Z,2020-05-03T10:48:39Z,Frank,Disturbance Other,Disturbance,2,930,281,0,0,0
Dispatched Incident,1,Not Mental Health Incident,Priority 3,2017-10-27T05:20:54Z,2017,Oct,Fri,5,2017-10-27T05:20:55Z,2017-10-27T06:03:55Z,Baker,Directed Patrol,Administrative,1,2580,1,0,0,0
Dispatched Incident,3,Mental Health Incident,Priority 2,2024-03-27T13:00:00Z,2024,Mar,Wed,13,2024-03-27T14:04:41Z,2024-03-27T15:43:50Z,David,Check Welfare Service,Welfare Check,1,5949,3960,0,0,0
Dispatched Incident,6,Not Mental Health Incident,Priority 3,2017-05-21T11:29:26Z,2017,May,Sun,11,2017-05-21T12:38:42Z,2017-05-21T12:52:33Z,Adam,Animal Service,Animal Related,1,831,4202,0,0,0
Dispatched Incident,7,Not Mental Health Incident,Priority 1,2020-10-25T03:33:46Z,2020,Oct,Sun,3,2020-10-25T03:40:18Z,2020-10-25T06:53:32Z,Edward,Check Welfare Urgent,Welfare Check,4,29054,512,0,0,0
Dispatched Incident,4,Not Mental Health Incident,Priority 3,2018-11-12T01:25:13Z,2018,Nov,Mon,1,2018-11-12T01:29:45Z,2018-11-12T02:13:18Z,Edward,Check Welfare Service,Welfare Check,2,5214,284,0,0,0
Dispatched Incident,2,Not Mental Health Incident,Priority 1,2016-05-22T02:21:23Z,2016,May,Sun,2,2016-05-22T02:29:02Z,2016-05-22T02:45:34Z,Frank,Nature Unknown Urgent,Other,2,1936,491,0,0,0
Dispatched Incident,7,Not Mental Health Incident,Priority 3,2014-07-31T14:43:43Z,2014,Jul,Thu,14,2014-07-31T15:54:35Z,2014-07-31T16:03:54Z,Adam,Hang-Ups,Other,1,559,4274,0,0,0
Dispatched Incident,7,Not Mental Health Incident,Priority 1,2018-12-12T07:07:26Z,2018,Dec,Wed,7,2018-12-12T07:36:45Z,2018-12-12T08:17:13Z,Adam,Check Welfare Urgent,Welfare Check,1,2428,1983,0,0,0
Dispatched Incident,3,Not Mental Health Incident,Priority 3,2020-11-15T04:51:44Z,2020,Nov,Sun,4,2020-11-15T05:00:16Z,2020-11-15T05:10:11Z,Charlie,Auto Theft Service,Auto Theft,1,595,648,0,0,0
Dispatched Incident,10,Not Mental Health Incident,Priority 2,2022-09-07T20:44:32Z,2022,Sep,Wed,20,2022-09-07T22:00:15Z,2022-09-07T22:10:36Z,Baker,Alarm Burglar,Alarms,2,1181,4643,0,0,0
Dispatched Incident,7,Not Mental Health Incident,Priority 2,2021-08-10T07:41:40Z,2021,Aug,Tue,7,2021-08-10T07:47:07Z,2021-08-10T08:34:44Z,Adam,Trespass Urgent,Trespassing,3,7102,341,0,0,0
Dispatched Incident,6,Not Mental Health Incident,Priority 2,2016-10-16T08:58:26Z,2016,Oct,Sun,8,2016-10-16T09:04:07Z,2016-10-16T09:25:15Z,Adam,Alarm Burglar,Alarms,2,2432,461,0,0,0
Dispatched Incident,2,Not Mental Health Incident,Priority 2,2019-07-04T21:11:13Z,2019,Jul,Thu,21,2019-07-04T21:15:44Z,2019-07-04T21:41:40Z,Frank,Crash Urgent,Crashes,2,2281,355,0,0,0
Dispatched Incident,3,Mental Health Incident,Priority 2,2018-10-03T04:30:50Z,2018,Oct,Wed,4,2018-10-03T04:34:49Z,2018-10-03T05:29:57Z,David,Trespass Urgent,Trespassing,2,6416,274,0,0,0
Dispatched Incident,9,Not Mental Health Incident,Priority 2,2022-04-14T06:06:14Z,2022,Apr,Thu,6,2022-04-14T07:00:05Z,2022-04-14T08:39:50Z,George,Alarm Burglar,Alarms,2,11798,3270,0,0,0
Dispatched Incident,2,Not Mental Health Incident,Priority 3,2020-01-08T13:55:17Z,2020,Jan,Wed,13,2020-01-08T14:02:26Z,2020-01-08T15:25:48Z,Frank,Burglary Non Res Service,Burglary,2,9378,488,0,0,0
Dispatched Incident,9,Not Mental Health Incident,Priority 2,2021-06-15T21:42:04Z,2021,Jun,Tue,21,2021-06-15T21:50:16Z,2021-06-15T22:30:47Z,Baker,Disturbance Urgent,Disturbance,2,4422,570,0,0,0
Dispatched Incident,5,Not Mental Health Incident,Priority 2,2022-02-17T11:30:25Z,2022,Feb,Thu,11,2022-02-17T12:05:29Z,2022-02-17T12:21:33Z,Frank,Suspicious Person,Suspicious Things,1,964,2173,0,0,0
Dispatched Incident,2,Not Mental Health Incident,Priority 3,2017-10-05T13:55:26Z,2017,Oct,Thu,13,2017-10-05T13:55:27Z,2017-10-05T14:08:23Z,Frank,Warrant Service,Warrants/RTA,1,776,1,0,0,0
Dispatched Incident,9,Not Mental Health Incident,Priority 3,2019-06-15T14:55:37Z,2019,Jun,Sat,14,2019-06-15T15:01:51Z,2019-06-15T15:30:57Z,Baker,Crash Service,Crashes,1,1746,414,0,0,0
Dispatched Incident,2,Not Mental Health Incident,Priority 2,2023-08-19T13:27:59Z,2023,Aug,Sat,13,2023-08-19T13:52:31Z,2023-08-19T14:45:12Z,Frank,Trespass Urgent,Trespassing,1,3161,1491,0,0,0
Dispatched Incident,5,Not Mental Health Incident,Priority 1,2024-06-18T08:35:09Z,2024,Jun,Tue,8,2024-06-18T08:40:18Z,2024-06-18T09:11:15Z,David,Burglary Urgent,Burglary,3,4561,365,0,0,0
Dispatched Incident,4,Not Mental Health Incident,Priority 2,2017-07-28T21:48:07Z,2017,Jul,Fri,21,2017-07-28T22:02:59Z,2017-07-28T22:09:07Z,Edward,Suspicious Person,Suspicious Things,1,368,956,0,0,0
Dispatched Incident,9,Not Mental Health Incident,Priority 3,2020-11-07T06:09:19Z,2020,Nov,Sat,6,2020-11-07T06:16:54Z,2020-11-07T06:49:34Z,George,Doc / C.o. Violation,Disorderly Conduct,2,3915,514,0,0,0
Dispatched Incident,6,Not Mental Health Incident,Priority 2,2016-11-24T05:44:08Z,2016,Nov,Thu,5,2016-11-24T06:22:30Z,2016-11-24T06:34:49Z,Adam,Alarm Burglar,Alarms,2,986,2365,0,0,0
Dispatched Incident,1,Not Mental Health Incident,Priority 3,2018-07-05T01:07:03Z,2018,Jul,Thu,1,2018-07-05T01:32:37Z,2018-07-05T02:03:13Z,Charlie,Check Welfare Service,Welfare Check,1,1836,1669,0,0,0
Dispatched Incident,9,Not Mental Health Incident,Priority 2,2019-08-14T15:33:08Z,2019,Aug,Wed,15,2019-08-14T16:10:00Z,2019-08-14T16:45:53Z,Henry,Disturbance Other,Disturbance,1,2153,2275,0,0,0
Dispatched Incident,6,Not Mental Health Incident,Priority 3,2017-06-01T18:44:30Z,2017,Jun,Thu,18,2017-06-01T19:14:50Z,2017-06-01T20:17:12Z,Adam,Service,Other,1,3742,1960,0,0,0
Dispatched Incident,9,Not Mental Health Incident,Priority 2,2022-06-03T04:24:50Z,2022,Jun,Fri,4,2022-06-03T04:38:43Z,2022-06-03T04:42:45Z,Baker,Alarm Burglar,Alarms,2,459,850,0,0,0
Dispatched Incident,0,Not Mental Health Incident,Priority 2,2014-04-11T18:40:52Z,2014,Apr,Fri,18,2014-04-11T19:52:19Z,2014-04-11T20:00:06Z,Edward,Alarm Burglar,Alarms,1,458,4330,0,0,0
Dispatched Incident,9,Not Mental Health Incident,Priority 3,2019-10-28T12:57:08Z,2019,Oct,Mon,12,2019-10-28T13:09:52Z,2019-10-28T14:27:47Z,George,Doc / C.o. Violation,Disorderly Conduct,1,4675,812,0,0,0
Dispatched Incident,6,Not Mental Health Incident,Priority 2,2017-01-01T19:57:12Z,2017,Jan,Sun,19,2017-01-01T20:36:05Z,2017-01-01T21:05:37Z,Adam,Check Welfare Service,Welfare Check,1,1772,2425,0,0,0
Dispatched Incident,2,Not Mental Health Incident,Priority 2,2016-10-24T02:40:54Z,2016,Oct,Mon,2,2016-10-24T02:50:51Z,2016-10-24T03:30:52Z,Airport,Assist Non Emergency,Assistance,4,6871,597,0,0,0
